#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,https://www.earthscope.org/data/
PT|KHLH|20.8972|-156.426407|14.0|Kahului, Maui, Hawaii|2007-08-20T01:44:00|2045-01-01T00:00:00
PT|KHLU|19.591999|-155.893097|958.0|IMS Infrasound Site IS59, Kahaluu, Hawaii|2009-03-03T23:40:00|2045-01-01T00:00:00
PT|KHU|19.246099|-155.615005|1937.0|Kahuku Ranch|2007-04-01T12:00:00|2045-01-01T00:00:00
PT|KKH|19.6535|-156.016998|13.0|Kailua-Kona, Hawaii|2009-01-01T00:00:00|2045-01-01T00:00:00
PT|KPA|21.190001|-156.984604|8.0|Kalaupapa, Molokai, Hawaii|2009-01-01T00:00:00|2045-01-01T00:00:00
PT|LIH|21.987|-159.338806|26.0|Lihue, Kauai, Hawaii|2007-07-13T16:27:00|2045-01-01T00:00:00
PT|LPH|19.991899|-155.240906|8.0|Laupahoehoe, Hawaii|1998-01-01T00:00:00|2045-01-01T00:00:00
PT|MHA|20.184601|-155.900406|5.0|Mahukona, Hawaii|2009-01-01T00:00:00|2045-01-01T00:00:00
PT|MLOA|19.5359|-155.576401|3399.0|Mauna Loa Observatory, Hawaii|2010-06-18T15:38:00|2045-01-01T00:00:00
PT|OPA|21.687201|-158.009705|138.0|Opana Regional Relay Facility, Oahu, Hawaii|2007-07-13T16:27:00|2045-01-01T00:00:00
PT|WMR|21.320299|-157.682297|396.0|Waimanalo Ridge, Oahu, Hawaii|1997-01-01T00:00:00|2045-01-01T00:00:00
UH|MENE1|19.425587|-155.21994|1106.0|MENE1|2004-11-25T00:00:00|2599-12-31T23:59:59
UH|MENE2|19.42588|-155.220139|1106.0|MENE2|2004-11-25T00:00:00|2599-12-31T23:59:59
UH|MENE3|19.425659|-155.219574|1106.0|MENE3|2004-11-25T00:00:00|2599-12-31T23:59:59
UH|MENE4|19.42527|-155.220261|1106.0|MENE4|2004-11-25T00:00:00|2599-12-31T23:59:59
UH|MENE5|19.425694|-155.219833|1106.0|MENE5|2004-11-25T00:00:00|2599-12-31T23:59:59
Z6|KSFA|19.1202|-155.3389|-1540.0|SIO OBS ID KSFA|2018-07-09T00:00:00|2018-09-15T23:59:59
Z6|KSFB|19.1358|-155.1632|-1811.0|SIO OBS ID KSFB|2018-07-10T00:00:00|2018-09-15T23:59:59
Z6|KSFD|19.2632|-154.9797|-2200.0|SIO OBS ID KSFD|2018-07-10T00:00:00|2018-09-16T23:59:59
Z6|KSFE|19.2526|-154.886|-3100.0|SIO OBS ID KSFE|2018-07-10T00:00:00|2018-09-16T23:59:59
Z6|KSFF|19.2321|-154.8717|-3300.0|SIO OBS ID KSFF|2018-07-10T00:00:00|2018-09-16T23:59:59
Z6|KSFG|19.2135|-154.8496|-3800.0|SIO OBS ID KSFG|2018-07-10T00:00:00|2018-09-16T23:59:59
Z6|KSFH|19.1945|-154.8263|-4800.0|SIO OBS ID KSFH|2018-07-11T00:00:00|2018-09-16T23:59:59
Z6|KSFI|19.2522|-154.7067|-5000.0|SIO OBS ID KSFI|2018-07-11T00:00:00|2018-09-16T23:59:59
Z6|KSFK|19.4684|-154.7273|-2000.0|SIO OBS ID KSFK|2018-07-12T00:00:00|2018-09-16T23:59:59
Z6|KSFL|19.53|-154.7498|-700.0|SIO OBS ID KSFL|2018-07-12T00:00:00|2018-09-16T23:59:59
ZU|101|18.84335|-157.61711|-4555.0|SIO OBS ID 101|2018-09-17T00:00:00|2018-10-14T23:59:59
ZU|102|18.938078|-157.515289|-4515.0|WHOI_OBS_ID: D10|2018-09-15T00:00:00|2018-10-16T23:59:59
ZU|103|19.032829|-157.4133|-4549.0|WHOI_OBS_ID: D21|2018-09-15T00:00:00|2018-10-16T23:59:59
ZU|104|19.127533|-157.312393|-4616.0|WHOI_OBS_ID: D29|2018-09-15T00:00:00|2018-10-15T23:59:59
ZU|105|19.222176|-157.21051|-3934.0|WHOI_OBS_ID: D60|2018-09-15T00:00:00|2018-10-15T23:59:59
ZU|106|19.316533|-157.10818|-2607.0|SIO OBS ID 106|2018-09-18T00:00:00|2018-10-13T23:59:59
ZU|107|19.41124|-157.00605|-2221.0|SIO OBS ID 107|2018-09-18T00:00:00|2018-10-13T23:59:59
ZU|108|19.505213|-156.90412|-4753.0|SIO OBS ID 108|2018-09-18T00:00:00|2018-10-13T23:59:59
ZU|109|19.599493|-156.80096|-4482.0|SIO OBS ID 109|2018-09-18T00:00:00|2018-10-13T23:59:59
ZU|110|19.69398|-156.69892|-4294.0|SIO OBS ID 110|2018-09-18T00:00:00|2018-10-13T23:59:59
ZU|111|19.788172|-156.59609|-4807.0|SIO OBS ID 111|2018-09-18T00:00:00|2018-10-13T23:59:59
ZU|112|19.880883|-156.49461|-4791.0|SIO OBS ID 112|2018-09-18T00:00:00|2018-10-13T23:59:59
ZU|113|19.97648|-156.39162|-3087.0|SIO OBS ID 113|2018-09-18T00:00:00|2018-10-13T23:59:59
ZU|114|20.07091|-156.28834|-1259.0|SIO OBS ID 114|2018-09-18T00:00:00|2018-10-13T23:59:59
ZU|115|20.164118|-156.1854|-1085.0|SIO OBS ID 115|2018-09-18T00:00:00|2018-10-12T23:59:59
ZU|116|20.2583|-156.0816|-957.0|SIO OBS ID 116|2018-09-18T00:00:00|2018-10-12T23:59:59
ZU|117|20.352152|-155.97836|-744.0|SIO OBS ID 117|2018-09-18T00:00:00|2018-10-12T23:59:59
ZU|118|20.44245|-155.87853|-937.0|SIO OBS ID 118|2018-09-18T00:00:00|2018-10-12T23:59:59
ZU|119|20.53625|-155.77471|-2768.0|SIO OBS ID 119|2018-09-18T00:00:00|2018-10-12T23:59:59
ZU|120|20.6331|-155.66715|-1871.0|SIO OBS ID 120|2018-09-18T00:00:00|2018-10-12T23:59:59
ZU|121|20.72672|-155.56336|-1723.0|SIO OBS ID 121|2018-09-18T00:00:00|2018-10-12T23:59:59
ZU|122|20.820267|-155.460464|-3397.0|WHOI_OBS_ID: D35|2018-09-16T00:00:00|2018-10-13T23:59:59
ZU|123|20.91371|-155.355377|-4909.0|WHOI_OBS_ID: D34|2018-09-16T00:00:00|2018-10-13T23:59:59
ZU|124|20.991158|-155.271347|-5376.0|WHOI_OBS_ID: D49|2018-09-16T00:00:00|2018-10-13T23:59:59
ZU|125|21.231358|-155.000961|-5485.0|WHOI_OBS_ID: D90|2018-09-17T00:00:00|2018-10-13T23:59:59
ZU|127|21.39155|-154.82086|-5261.0|SIO OBS ID 127|2018-09-19T00:00:00|2018-10-11T23:59:59
ZU|128|21.47153|-154.73073|-4961.0|SIO OBS ID 128|2018-09-19T00:00:00|2018-10-11T23:59:59
ZU|129|21.55148|-154.64049|-4936.0|SIO OBS ID 129|2018-09-19T00:00:00|2018-10-11T23:59:59
ZU|130|21.631445|-154.55012|-4991.0|SIO OBS ID 130|2018-09-19T00:00:00|2018-10-11T23:59:59
ZU|131|21.72055|-154.44919|-5208.0|SIO OBS ID 131|2018-09-19T00:00:00|2018-10-11T23:59:59
ZU|132|21.79127|-154.36921|-5153.0|SIO OBS ID 132|2018-09-19T00:00:00|2018-10-11T23:59:59
ZU|133|21.87126|-154.27825|-5304.0|SIO OBS ID 133|2018-09-19T00:00:00|2018-10-11T23:59:59
ZU|134|21.950873|-154.18751|-4861.0|SIO OBS ID 134|2018-09-19T00:00:00|2018-10-11T23:59:59
ZU|135|22.03081|-154.09641|-4451.0|SIO OBS ID 135|2018-09-19T00:00:00|2018-10-10T23:59:59
ZU|201|19.257943|-159.12765|-4621.0|SIO OBS ID 201|2018-09-14T00:00:00|2018-10-14T23:59:59
ZU|202|19.37454|-159.09433|-4451.0|SIO OBS ID 202|2018-09-14T00:00:00|2018-10-14T23:59:59
ZU|203|19.506808|-159.05757|-4861.0|SIO OBS ID 203|2018-09-14T00:00:00|2018-10-15T23:59:59
ZU|204|19.638633|-159.02048|-4479.0|SIO OBS ID 204|2018-09-14T00:00:00|2018-10-15T23:59:59
ZU|205|19.770768|-158.98245|-4394.0|SIO OBS ID 205|2018-09-14T00:00:00|2018-10-15T23:59:59
ZU|206|19.902655|-158.94548|-4406.0|SIO OBS ID 206|2018-09-14T00:00:00|2018-10-15T23:59:59
ZU|207|20.03461|-158.9077|-4406.0|SIO OBS ID 207|2018-09-14T00:00:00|2018-10-15T23:59:59
ZU|208|20.166953|-158.87043|-4058.0|SIO OBS ID 208|2018-09-14T00:00:00|2018-10-15T23:59:59
ZU|209|20.299023|-158.8326|-4298.0|SIO OBS ID 209|2018-09-14T00:00:00|2018-10-15T23:59:59
ZU|210|20.430997|-158.79527|-4218.0|SIO OBS ID 210|2018-09-14T00:00:00|2018-10-15T23:59:59
ZU|211|20.562618|-158.75854|-4023.0|SIO OBS ID 211|2018-09-14T00:00:00|2018-10-15T23:59:59
ZU|212|20.69526|-158.71926|-3946.0|SIO OBS ID 212|2018-09-14T00:00:00|2018-10-16T23:59:59
ZU|213|20.82699|-158.68137|-4145.0|SIO OBS ID 213|2018-09-14T00:00:00|2018-10-16T23:59:59
ZU|214|20.959118|-158.64342|-4527.0|SIO OBS ID 214|2018-09-14T00:00:00|2018-10-16T23:59:59
ZU|215|21.090965|-158.6053|-4160.0|SIO OBS ID 215|2018-09-14T00:00:00|2018-10-16T23:59:59
ZU|216|21.223258|-158.56761|-2796.0|SIO OBS ID 216|2018-09-13T00:00:00|2018-10-16T23:59:59
ZU|217|21.354947|-158.5295|-2617.0|SIO OBS ID 217|2018-09-13T00:00:00|2018-10-16T23:59:59
ZU|218|21.487165|-158.490952|-2593.0|WHOI_OBS_ID: D04|2018-09-11T00:00:00|2018-10-17T23:59:59
ZU|219|21.619179|-158.452271|-731.0|WHOI_OBS_ID: D63|2018-09-11T00:00:00|2018-10-17T23:59:59
ZU|220|21.751154|-158.414383|-1139.0|WHOI_OBS_ID: D55|2018-09-11T00:00:00|2018-10-18T23:59:59
ZU|221|21.88308|-158.376144|-2606.0|WHOI_OBS_ID: D26|2018-09-11T00:00:00|2018-10-18T23:59:59
ZU|222|22.014998|-158.33737|-4225.0|SIO OBS ID 222|2018-09-13T00:00:00|2018-10-17T23:59:59
ZU|223|22.14677|-158.29928|-4767.0|SIO OBS ID 223|2018-09-13T00:00:00|2018-10-17T23:59:59
ZU|224|22.278447|-158.25989|-5098.0|SIO OBS ID 224|2018-09-13T00:00:00|2018-10-17T23:59:59
ZU|225|22.41061|-158.22155|-4846.0|SIO OBS ID 225|2018-09-13T00:00:00|2018-10-17T23:59:59
ZU|226|22.542453|-158.18258|-4854.0|SIO OBS ID 226|2018-09-13T00:00:00|2018-10-17T23:59:59
ZU|227|22.674228|-158.1445|-4775.0|SIO OBS ID 227|2018-09-13T00:00:00|2018-10-17T23:59:59
ZU|228|22.8071|-158.1054|-4747.0|SIO OBS ID 228|2018-09-13T00:00:00|2018-10-17T23:59:59
ZU|229|22.938255|-158.06669|-4677.0|SIO OBS ID 229|2018-09-12T00:00:00|2018-10-17T23:59:59
ZU|230|23.07074|-158.027328|-4823.0|WHOI_OBS_ID: D18|2018-09-11T00:00:00|2018-10-19T23:59:59
ZU|231|23.202084|-157.987305|-4542.9|WHOI_OBS_ID: D40|2018-09-11T00:00:00|2018-10-19T23:59:59
ZU|232|23.333622|-157.948517|-4505.0|WHOI_OBS_ID: D06|2018-09-11T00:00:00|2018-10-19T23:59:59
ZU|233|23.465865|-157.9097|-4482.0|SIO OBS ID 233|2018-09-12T00:00:00|2018-10-18T23:59:59
ZU|234|23.59762|-157.86481|-4452.0|SIO OBS ID 234|2018-09-12T00:00:00|2018-10-18T23:59:59
