#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,https://www.earthscope.org/data/
YI|2S11|54.56326|-133.99536|-217.0|SIO OBS ID 2S11|2021-08-01T00:00:00|2021-08-06T23:59:59
YI|2S12|54.66001|-134.07811|-228.0|SIO OBS ID 2S12|2021-08-01T00:00:00|2021-08-06T23:59:59
YI|2S13|54.75674|-134.1609|-235.0|SIO OBS ID 2S13|2021-08-01T00:00:00|2021-08-06T23:59:59
YI|2S14|54.85319|-134.24463|-234.0|OBS_ID: D10|2021-08-01T00:00:00|2021-08-07T23:59:59
YI|2S15|54.94966|-134.32801|-267.0|SIO OBS ID 2S15|2021-08-01T00:00:00|2021-08-06T23:59:59
YI|2S16|55.046105|-134.4127|-634.0|SIO OBS ID 2S16|2021-08-02T00:00:00|2021-08-06T23:59:59
YI|2S17|55.14272|-134.49667|-810.0|SIO OBS ID 2S17|2021-08-02T00:00:00|2021-08-06T23:59:59
YI|2S18|55.23933|-134.5818|-349.0|OBS_ID: D06|2021-08-02T00:00:00|2021-08-07T23:59:59
YI|2S19|55.33562|-134.6673|-253.0|SIO OBS ID 2S19|2021-07-28T00:00:00|2021-08-06T23:59:59
YI|2S20|55.43205|-134.75352|-215.0|SIO OBS ID 2S20|2021-07-28T00:00:00|2021-08-06T23:59:59
YI|2S21|55.52829|-134.83959|-295.0|SIO OBS ID 2S21|2021-07-27T00:00:00|2021-08-06T23:59:59
YI|2S22|55.62442|-134.92575|-219.0|OBS_ID: D60|2021-07-27T00:00:00|2021-08-07T23:59:59
YI|2S23|55.72041|-135.01281|-198.0|SIO OBS ID 2S23|2021-07-27T00:00:00|2021-08-06T23:59:59
YI|2S24|55.81652|-135.10048|-191.0|SIO OBS ID 2S24|2021-07-27T00:00:00|2021-08-06T23:59:59
YI|2S25|55.91235|-135.18829|-189.0|SIO OBS ID 2S25|2021-07-27T00:00:00|2021-08-06T23:59:59
YI|2S26|56.00851|-135.27646|-351.0|OBS_ID: D09|2021-07-25T00:00:00|2021-08-07T23:59:59
YI|2S27|56.10469|-135.36529|-312.0|SIO OBS ID 2S27|2021-07-27T00:00:00|2021-08-06T23:59:59
YI|2S28|56.20022|-135.45502|-229.0|SIO OBS ID 2S28|2021-07-27T00:00:00|2021-08-06T23:59:59
YI|2S29|56.29332|-135.54249|-218.0|SIO OBS ID 2S29|2021-07-27T00:00:00|2021-08-06T23:59:59
YI|3S01|52.35865|-133.07017|-2754.0|SIO OBS ID 3S01|2021-07-21T00:00:00|2021-07-25T23:59:59
YI|3S02|52.39146|-132.99277|-2803.0|SIO OBS ID 3S02|2021-07-21T00:00:00|2021-07-25T23:59:59
YI|3S03|52.42396|-132.9149|-2860.0|OBS_ID: D35|2021-07-21T00:00:00|2021-07-26T23:59:59
YI|3S04|52.4565|-132.83726|-2907.0|SIO OBS ID 3S04|2021-07-21T00:00:00|2021-07-25T23:59:59
YI|3S05|52.4891|-132.75847|-2915.0|SIO OBS ID 3S05|2021-07-22T00:00:00|2021-07-25T23:59:59
YI|3S06|52.52136|-132.68044|-2929.0|OBS_ID: D55|2021-07-22T00:00:00|2021-07-26T23:59:59
YI|3S07|52.55372|-132.60227|-2930.0|SIO OBS ID 3S07|2021-07-22T00:00:00|2021-07-25T23:59:59
YI|3S08|52.58596|-132.52355|-2515.0|SIO OBS ID 3S08|2021-07-22T00:00:00|2021-07-25T23:59:59
YI|3S09|52.61824|-132.44512|-1729.0|OBS_ID: D25|2021-07-22T00:00:00|2021-07-26T23:59:59
YI|3S10|52.65045|-132.36625|-1453.0|SIO OBS ID 3S10|2021-07-22T00:00:00|2021-07-25T23:59:59
YI|3S11|52.68239|-132.28766|-1553.0|SIO OBS ID 3S11|2021-07-22T00:00:00|2021-07-25T23:59:59
YI|3S12|52.71262|-132.21429|-1593.0|OBS_ID: D60|2021-07-22T00:00:00|2021-07-26T23:59:59
YI|8S01|54.00483|-134.54498|-2813.0|SIO OBS ID 8S01|2021-07-20T00:00:00|2021-07-24T23:59:59
YI|8S02|54.04136|-134.40581|-2782.0|SIO OBS ID 8S02|2021-07-20T00:00:00|2021-07-24T23:59:59
YI|8S03|54.07713|-134.26634|-2744.0|SIO OBS ID 8S03|2021-07-20T00:00:00|2021-07-24T23:59:59
YI|8S04|54.11324|-134.12562|-2136.0|OBS_ID: D90|2021-07-20T00:00:00|2021-07-25T23:59:59
YI|8S05|54.1493|-133.9846|-1354.0|SIO OBS ID 8S05|2021-07-20T00:00:00|2021-07-24T23:59:59
YI|8S06|54.16719|-133.91283|-1138.0|SIO OBS ID 8S06|2021-07-20T00:00:00|2021-07-24T23:59:59
YI|8S07|54.1849|-133.84248|-760.0|SIO OBS ID 8S07|2021-07-20T00:00:00|2021-07-24T23:59:59
YI|8S08|54.2025|-133.77214|-286.8|OBS_ID: D06|2021-07-20T00:00:00|2021-07-25T23:59:59
YI|8S09|54.22023|-133.70142|-264.0|SIO OBS ID 8S09|2021-07-20T00:00:00|2021-07-24T23:59:59
YI|8S10|54.23798|-133.63077|-311.0|SIO OBS ID 8S10|2021-07-20T00:00:00|2021-07-24T23:59:59
YI|8S11|54.25573|-133.56071|-316.0|SIO OBS ID 8S11|2021-07-20T00:00:00|2021-07-24T23:59:59
YI|8S12|54.29135|-133.4184|-425.0|OBS_ID: D63|2021-07-20T00:00:00|2021-07-25T23:59:59
YI|8S13|54.32675|-133.27687|-444.0|SIO OBS ID 8S13|2021-07-20T00:00:00|2021-07-24T23:59:59
YI|8S14|54.360965|-133.13377|-450.0|SIO OBS ID 8S14|2021-07-20T00:00:00|2021-07-24T23:59:59
YI|8S15|54.3965|-132.9898|-159.0|SIO OBS ID 8S15|2021-07-20T00:00:00|2021-07-24T23:59:59
YI|8S16|54.42991|-132.84877|-378.0|OBS_ID: D04|2021-07-20T00:00:00|2021-07-25T23:59:59
YI|8S17|54.46403|-132.7056|-396.0|SIO OBS ID 8S17|2021-07-20T00:00:00|2021-07-23T23:59:59
YI|8S18|54.498115|-132.56249|-362.0|SIO OBS ID 8S18|2021-07-20T00:00:00|2021-07-23T23:59:59
YI|8S19|54.53223|-132.41944|-362.0|SIO OBS ID 8S19|2021-07-20T00:00:00|2021-07-23T23:59:59
YI|8S20|54.56616|-132.27557|-218.0|OBS_ID: D26|2021-07-20T00:00:00|2021-07-24T23:59:59
YI|8S21|54.600128|-132.13212|-159.0|SIO OBS ID 8S21|2021-07-20T00:00:00|2021-07-23T23:59:59
YI|8S22|54.63387|-131.98781|-230.0|SIO OBS ID 8S22|2021-07-20T00:00:00|2021-07-23T23:59:59
YI|8S23|54.66683|-131.8437|-360.0|SIO OBS ID 8S23|2021-07-20T00:00:00|2021-07-23T23:59:59
YI|8S24|54.69979|-131.69942|-415.0|OBS_ID: D28|2021-07-20T00:00:00|2021-07-24T23:59:59
YI|8S25|54.73281|-131.55482|-173.0|SIO OBS ID 8S25|2021-07-20T00:00:00|2021-07-23T23:59:59

#DATACENTER=NRCAN,https://earthquakescanada.nrcan.gc.ca/stndon/CNDC/index-en.php
CN|BAIB|52.576|-131.753|804.0|Barry Inlet, BC, CA|2017-08-10T00:00:00|2599-12-31T23:59:59
CN|BNAB|53.493|-130.637|-19.0|Bonilla, BC, CA|1999-04-16T00:00:00|2599-12-31T23:59:59
CN|DI2B|53.202|-132.477|82.0|Dawson Inlet, BC, CA|2018-07-22T00:00:00|2599-12-31T23:59:59
CN|DIB|53.203|-132.477|68.0|Dawson Inlet, BC, CA|2004-03-15T00:00:00|2599-12-31T23:59:59
CN|HG1B|52.934|-132.131|5.0|Mitchell Dam, BC, CA|2012-11-07T00:00:00|2599-12-31T23:59:59
CN|JEDB|52.293|-131.198|328.0|Jedway, Haida Gwaii, BC, CA|2018-01-31T00:00:00|2599-12-31T23:59:59
CN|MASB|54.024|-132.022|3.0|Masset, BC, CA|1999-05-05T00:00:00|2024-01-23T20:00:00
CN|MOBC|53.144|-131.966|704.0|Moresby, BC, CA|1996-02-26T00:00:00|2599-12-31T23:59:59
CN|NDB|53.954|-132.94|687.0|Naden, BC, CA|1997-01-01T00:00:00|2599-12-31T23:59:59
CN|PCLB|53.715|-132.521|492.0|Port Clements, BC, CA|2018-08-30T00:00:00|2599-12-31T23:59:59
CN|RUBB|54.326|-130.252|12.0|Prince Rupert, BC, CA|2001-07-18T00:00:00|2599-12-31T23:59:59

#DATACENTER=RASPISHAKE,http://raspberryshake.net/
AM|R8B61|53.25225225225226|-131.80768775056427|6.0|Raspberry Shake Citizen Science Station|2021-05-02T23:53:04|2022-06-19T17:02:41
