#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,https://www.earthscope.org/data/
ZI|104|36.14089|-75.84388|4.2|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|106|36.16912|-75.940975|0.2|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|107|36.197475|-76.0105|-0.1|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|110|36.24308|-76.160535|3.8|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|111|36.26683|-76.21011|6.7|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|112|36.2837|-76.263075|7.3|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|114|36.33078|-76.37559|18.1|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|116|36.34773|-76.465965|2.6|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|117|36.37711|-76.52018|0.1|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|118|36.397705|-76.56833|14.4|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|119|36.405055|-76.629145|14.8|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|121|36.443345|-76.705655|12.1|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|122|36.46919|-76.763055|8.2|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|123|36.480625|-76.827885|20.1|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|124|36.50069|-76.870605|21.6|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|126|36.532525|-76.97355|17.4|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|127|36.551305|-77.02294|20.4|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|128|36.573365|-77.082375|22.8|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|129|36.5916|-77.117435|27.8|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|130|36.60808|-77.174335|21.2|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|131|36.61733|-77.241885|32.0|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|132|36.63069|-77.280315|33.8|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|133|36.670875|-77.34252|34.1|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|134|36.68106|-77.40081|38.0|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|135|36.69289|-77.445085|40.0|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|137|36.721785|-77.53811|50.2|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|138|36.742765|-77.611375|62.8|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|139|36.765365|-77.64907|77.2|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|140|36.781425|-77.69474|90.4|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|141|36.79371|-77.747705|79.2|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|142|36.827115|-77.78893|103.7|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|143|36.82963|-77.84627|107.7|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|144|36.8389|-77.92238|105.4|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|201|34.613125|-77.24785|11.2|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|202|34.63774|-77.301155|3.2|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|203|34.646615|-77.32644|3.4|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|204|34.661285|-77.3569|3.4|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|205|34.686785|-77.41592|13.2|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|206|34.70459|-77.459075|5.4|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|207|34.729145|-77.50846|22.7|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|208|34.748115|-77.56637|12.1|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|209|34.776965|-77.628115|16.9|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|210|34.803975|-77.667045|16.7|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|211|34.812125|-77.70581|21.1|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|212|34.83537|-77.770765|22.6|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|213|34.86184|-77.81874|20.1|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|214|34.862235|-77.86156|10.2|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|215|34.904575|-77.91919|33.2|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|216|34.92955|-77.980715|45.2|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|217|34.945108|-78.025045|42.1|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|218|34.968135|-78.081835|38.2|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|219|34.978735|-78.111575|49.5|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|220|34.998695|-78.16942|47.8|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|221|35.021925|-78.20625|48.0|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|222|35.0406|-78.26927|46.5|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|223|35.06959|-78.326|61.7|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|225|35.090695|-78.393385|55.7|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|226|35.13289|-78.462655|55.9|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|227|35.13935|-78.5063|56.3|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|228|35.168165|-78.569925|56.2|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|229|35.177835|-78.58822|53.5|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|230|35.195505|-78.646475|43.2|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|231|35.21744|-78.68314|50.0|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|232|35.23437|-78.733295|38.7|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|233|35.255485|-78.79085|44.6|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|234|35.27996|-78.844195|79.7|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|235|35.297405|-78.892605|64.0|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|236|35.32819|-78.957465|78.8|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|237|35.33691|-78.987995|91.8|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|238|35.35839|-79.02565|98.0|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|239|35.38408|-79.106275|113.4|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|240|35.42441|-79.198885|125.5|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|241|35.455465|-79.27321|112.5|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|301|35.630895|-77.48615|25.4|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|302|35.39114|-77.6651|30.8|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|303|35.003135|-77.63992|20.4|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00
ZI|304|36.134065|-77.438995|35.7|WGS84|2014-09-10T00:00:00|2014-10-25T00:00:00

#DATACENTER=NCEDC,http://www.ncedc.org
NP|2558|37.48768|-78.2563|134.0|Cumberland Rescue and EMS|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|2559|38.00369|-78.45367|175.0|Monticello Operations Cottage|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|2560|38.02831|-77.84045|115.0|B&B Contractors|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7600|37.49795|-77.46785|61.0|VAMC, Bldg 500|2599-12-31T23:59:59|3000-01-01T00:00:00
NP|7601|37.49342|-77.46548|56.0|VAMC, Freefield|2599-12-31T23:59:59|3000-01-01T00:00:00
