#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,https://www.earthscope.org/data/
AV|MGLS|58.133437|-155.16262|509.0|Mageik Landslide, Katmai, Volcanic Group,  Alaska|1996-07-25T00:00:00|2599-12-31T23:59:59
AV|MGOD|53.793422|-166.878|667.0|Gods Own Repeater Site, Makushin Volcano, Alaska|1996-07-25T00:00:00|2599-12-31T23:59:59
AV|MMN|59.1845|-154.3389|442.0|McNeil River, Regional Station, Alaska|1988-04-01T00:00:00|2020-06-30T00:00:00
AV|MNAT|53.88291|-166.68574|384.0|Nateekin Bay, Makushin  Volcano, Alaska|1996-07-25T00:00:00|2599-12-31T23:59:59
AV|MREP|53.8096|-166.7476|785.0|Repeater, Makushin Volcano, Alaska|2002-01-01T00:00:00|2599-12-31T23:59:59
AV|MSOM|53.8154|-166.9385|146.0|Julie Andrews, Makushin Volcano, Alaska|1996-07-24T00:00:00|2012-08-02T00:00:00
AV|MSW|53.914796|-166.788006|423.0|Switchbacks, Makushin Volcano, Alaska|1996-07-20T00:00:00|2599-12-31T23:59:59
AV|MTBL|53.968|-166.6813|810.0|Table Top, Makushin Volcano, Alaska|1996-07-24T00:00:00|2599-12-31T23:59:59
AV|PLBL|57.6991|-156.821|461.0|Blue Mountain, Mt. Peulik Volcano, Alaska|2004-08-01T00:00:00|2599-12-31T23:59:59
AV|PLK1|57.8012|-156.6093|78.0|Mt. Peulik Volcano 1, Alaska|2004-08-01T00:00:00|2599-12-31T23:59:59
AV|PLK2|57.7634|-156.3264|401.0|Mt. Peulik Volcano 2, Alaska|2004-08-01T00:00:00|2599-12-31T23:59:59
AV|PLK3|57.688|-156.2695|494.0|Mt. Peulik Volcano 3, Alaska|2004-08-01T00:00:00|2599-12-31T23:59:59
AV|PLK4|57.6314|-156.3598|1031.0|Mt. Peulik Volcano 4, Alaska|2004-08-01T00:00:00|2018-06-14T00:00:00
AV|PLK5|57.997|-156.88|49.0|Mt. Peulik Volcano 5, Alaska|2004-08-01T00:00:00|2599-12-31T23:59:59
AV|PLWL|58.0442|-156.3434|585.0|Whale Mountain, Mt. Peulik Volcano, Alaska|2004-08-01T00:00:00|2599-12-31T23:59:59
AV|PN7A|55.4329|-161.9973|838.0|Pavlof North 7A, Pavlof Volcano, Alaska|1996-07-11T00:00:00|2599-12-31T23:59:59
AV|PS1A|55.42002|-161.74385|283.5|Pavlof South 1A, Pavlof Volcano, Alaska|1996-07-10T00:00:00|2599-12-31T23:59:59
AV|PS4A|55.34597|-161.85651|329.8|Pavlof South 4A, Pavlof Volcano, Alaska|1996-07-11T00:00:00|2599-12-31T23:59:59
AV|PV6|55.4528|-161.9205|747.0|Pavlof North 6, Pavlof Volcano, Alaska|1996-07-11T00:00:00|2016-07-04T00:00:00
AV|PVV|55.37316|-161.79199|165.8|Pavlof Volcano, Alaska|1996-07-11T00:00:00|2599-12-31T23:59:59
AV|SSBA|54.771749|-164.12662|646.2|Broadband A, Shishaldin Volcano, Alaska|2008-07-31T00:00:00|2599-12-31T23:59:59
AV|SSLN|54.811351|-163.998557|789.6|North, Shishaldin Volcano, Alaska|1997-07-27T00:00:00|2599-12-31T23:59:59
AV|SSLS|54.70938|-163.99723|796.0|South, Shishaldin Volcano, Alaska|1997-07-27T00:00:00|2599-12-31T23:59:59
AV|SSLW|54.7709|-164.1234|636.0|West, Shishaldin Volcano, Alaska|1997-07-27T00:00:00|2019-07-25T00:00:00
AV|SYI|58.6094|-152.3935|149.0|Shuyak Island, Alaska|1990-08-27T00:00:00|2020-06-30T00:00:00
AV|VNFG|56.2849|-159.5532|1068.0|Fog Glacier, Mount Veniaminof, Alaska|2002-02-06T00:00:00|2022-08-13T00:00:00
AV|VNHG|56.2203|-159.1663|966.0|Harpoon Glacier,Mount Veniaminof,  Alaska|2002-02-06T00:00:00|2022-08-13T00:00:00
AV|VNKR|56.032021|-159.36805|620.0|Kametolook River, Mount Veniaminof, Alaska|2002-02-06T00:00:00|2599-12-31T23:59:59
AV|VNNF|56.2829|-159.3181|1153.0|North Flank, Mount Veniaminof, Alaska|2002-02-06T00:00:00|2022-08-13T00:00:00
AV|VNSG|56.125|-159.0875|761.0|Slim Glacier, Mount Veniaminof, Alaska|2002-02-06T00:00:00|2599-12-31T23:59:59
AV|VNSS|56.2259|-159.4569|1733.0|Summit, Mount Veniaminof, Alaska|2002-02-06T00:00:00|2022-08-13T00:00:00
AV|VNSW|56.07137|-159.56071|696.8|Southwest, Mount Veniaminof, Alaska|2002-02-06T00:00:00|2599-12-31T23:59:59
AV|VNWF|56.1509|-159.5643|1095.0|West Flank, Mount Veniaminof, Alaska|2002-02-06T00:00:00|2599-12-31T23:59:59
AV|WEBT|54.5902|-164.755|467.0|Beartrack Creek, Westdahl Peak, Alaska|2008-08-02T00:00:00|2599-12-31T23:59:59
AV|WECS|54.53|-164.7796|639.0|Cape Sarichef, Westdahl Peak, Alaska|2008-08-04T00:00:00|2599-12-31T23:59:59
AV|WESE|54.4723|-164.586|953.0|Southeast, Westdahl Peak, Alaska|1998-08-28T00:00:00|2599-12-31T23:59:59
AV|WESN|54.57184|-164.58054|552.5|South, Westdahl Peak, Alaska|1998-10-16T00:00:00|2599-12-31T23:59:59
AV|WESP|54.492371|-164.723326|977.0|Westdahl Peak, Westdahl Peak, Alaska|2008-07-31T00:00:00|2599-12-31T23:59:59
AV|WTUG|54.8466|-164.3873|636.0|Tugamak, Westdahl Peak, Alaska|1998-10-16T00:00:00|2599-12-31T23:59:59
AV|ZRO|54.09163|-165.97798|441.7|Zero, Akutan Volcano, Alaska|1996-07-24T00:00:00|2599-12-31T23:59:59
II|KDAK|57.7828|-152.5835|152.0|Kodiak Island, Alaska, USA|1997-06-09T00:00:00|2599-12-31T23:59:59
NP|8035|57.61358|-152.23431|14.0|Kodiak Is; Chiniak School|2002-09-10T18:00:00|2599-12-31T23:59:59
NP|8049|57.79129|-152.40592|17.0|Fire Department HQ|2011-02-28T18:00:00|2599-12-31T23:59:59
NT|SHU|55.3472|-160.46|80.0|Shumagin|1901-01-01T00:00:00|2599-12-31T23:59:59
XM|BL01|56.036301|-160.266006|33.0|Bear Lake, AK|2011-06-16T00:00:00|2011-08-10T23:59:59
XM|CB01|55.205101|-162.710007|6.7|Cold Bay, AK|2011-06-16T00:00:00|2011-08-10T23:59:59
XM|CL01|56.254902|-158.761993|13.1|Chignik Lake, AK|2011-06-16T00:00:00|2011-08-10T23:59:59
XM|HB01|55.8022|-160.905197|16.0|Herendeen Bay, AK|2011-06-16T00:00:00|2011-08-10T23:59:59
XM|NL01|55.999802|-161.202103|4.6|Nelson Lagoon, AK|2011-06-16T00:00:00|2011-08-10T23:59:59
XM|PH01|56.924801|-158.658707|9.4|Port Heiden, AK|2011-06-16T00:00:00|2011-08-10T23:59:59
XM|PV01|55.912201|-159.140594|9.8|Perryville, AK|2011-06-16T00:00:00|2011-08-10T23:59:59
XM|WM01|56.4529|-159.756104|12.8|Wildman, AK|2011-06-16T00:00:00|2011-08-10T23:59:59
ZF|301|53.67503|-155.506287|-4488.0|SIO OBS ID 301|2011-07-02T00:00:00|2011-07-05T23:59:59
ZF|302|53.80061|-155.617615|-4577.0|SIO OBS ID 302|2011-07-02T00:00:00|2011-07-05T23:59:59
ZF|303|53.926208|-155.730072|-4693.0|SIO OBS ID 303|2011-07-02T00:00:00|2011-07-05T23:59:59
ZF|304|54.051521|-155.842575|-4915.0|SIO OBS ID 304|2011-07-02T00:00:00|2011-07-05T23:59:59
ZF|305|54.176659|-155.957169|-5150.0|SIO OBS ID 305|2011-07-02T00:00:00|2011-07-05T23:59:59
ZF|306|54.2752|-156.045731|-5484.0|SIO OBS ID 306|2011-07-02T00:00:00|2011-07-05T23:59:59
ZF|307|54.45232|-156.207825|-5509.0|SIO OBS ID 307|2011-07-02T00:00:00|2011-07-06T23:59:59
