#Network | Station | Latitude | Longitude | Elevation | Sitename | StartTime | EndTime

#DATACENTER=IRISDMC,https://www.earthscope.org/data/
X4|4S23|16.2946|-99.2761|-2114.0|SIO OBS ID 4S23|2022-06-05T00:00:00|2022-06-08T23:59:59
X4|5S01|15.920277|-99.558473|-4207.0|OBS_ID: D56|2022-05-28T00:00:00|2022-06-01T23:59:59
X4|5S02|15.953418|-99.644308|-4280.0|OBS_ID: D04|2022-05-28T00:00:00|2022-06-01T23:59:59
X4|5S03|15.986|-99.7315|-4368.0|SIO OBS ID 5S03|2022-05-28T00:00:00|2022-05-31T23:59:59
X4|5S05|16.05255|-99.905277|-4283.0|SIO OBS ID 5S05|2022-05-28T00:00:00|2022-05-31T23:59:59
X4|5S06|16.085957|-99.99241|-4405.0|OBS_ID: D90|2022-05-28T00:00:00|2022-06-01T23:59:59
X4|5S07|16.1187|-100.0795|-4442.0|SIO OBS ID 5S07|2022-05-28T00:00:00|2022-05-31T23:59:59
X4|5S08|16.151873|-100.166635|-4260.0|OBS_ID: D26|2022-05-28T00:00:00|2022-06-02T23:59:59
X4|5S09|16.1849|-100.253|-4372.0|SIO OBS ID 5S09|2022-05-28T00:00:00|2022-06-01T23:59:59
X4|5S10|16.21808|-100.341827|-4354.0|OBS_ID: D18|2022-05-28T00:00:00|2022-06-02T23:59:59
X4|5S11|16.2506|-100.4281|-4323.0|SIO OBS ID 5S11|2022-05-28T00:00:00|2022-06-01T23:59:59
X4|5S12|16.283313|-100.515788|-4239.0|OBS_ID: D49|2022-05-29T00:00:00|2022-06-02T23:59:59
X4|5S13|16.315817|-100.602785|-3901.0|SIO OBS ID 5S13|2022-05-29T00:00:00|2022-06-01T23:59:59
X4|5S14|16.348775|-100.689745|-4391.0|OBS_ID: D06|2022-05-29T00:00:00|2022-06-02T23:59:59
X4|5S16|16.40826|-100.8464|-4223.0|SIO OBS ID 5S16|2022-05-29T00:00:00|2022-06-01T23:59:59
X4|5S17|16.4409|-100.9428|-4037.0|SIO OBS ID 5S17|2022-05-29T00:00:00|2022-06-01T23:59:59
X4|5S18|16.479983|-101.038638|-4300.0|OBS_ID: D60|2022-05-29T00:00:00|2022-06-02T23:59:59
X4|5S19|16.51272|-101.12716|-4388.0|SIO OBS ID 5S19|2022-05-29T00:00:00|2022-06-02T23:59:59
X4|5S20|16.54493|-101.21433|-4335.0|SIO OBS ID 5S20|2022-05-29T00:00:00|2022-06-02T23:59:59
X4|5S21|16.571707|-101.28631|-3634.0|OBS_ID: D55|2022-05-29T00:00:00|2022-06-05T23:59:59
X4|5S22|16.609748|-101.388388|-4412.0|OBS_ID: D35|2022-05-29T00:00:00|2022-06-03T23:59:59
X4|5S23|16.64233|-101.47715|-4451.0|SIO OBS ID 5S23|2022-05-29T00:00:00|2022-06-02T23:59:59
X4|5S24|16.67495|-101.56452|-4400.0|SIO OBS ID 5S24|2022-05-29T00:00:00|2022-06-02T23:59:59
X4|6S01|16.21155|-101.47021|-3588.0|SIO OBS ID 6S01|2022-05-29T00:00:00|2022-06-03T23:59:59
X4|6S02|16.293412|-101.430002|-3632.0|OBS_ID: D10|2022-05-29T00:00:00|2022-06-04T23:59:59
X4|6S03|16.3735|-101.38795|-3750.0|SIO OBS ID 6S03|2022-05-29T00:00:00|2022-06-03T23:59:59
X4|6S04|16.455178|-101.347537|-3983.0|OBS_ID: D29|2022-05-29T00:00:00|2022-06-04T23:59:59
X4|6S05|16.5352|-101.3066|-3130.0|SIO OBS ID 6S05|2022-05-29T00:00:00|2022-06-03T23:59:59
X4|6S07|16.616|-101.265|-4704.0|SIO OBS ID 6S07|2022-05-29T00:00:00|2022-06-04T23:59:59
X4|6S08|16.696707|-101.223702|-5064.0|OBS_ID: D06|2022-06-02T00:00:00|2022-06-05T23:59:59
X4|6S09|16.7781|-101.18178|-3800.0|SIO OBS ID 6S09|2022-06-02T00:00:00|2022-06-04T23:59:59
X4|6S10|16.857747|-101.140563|-3059.0|OBS_ID: D49|2022-06-02T00:00:00|2022-06-05T23:59:59
X4|6S11|16.93931|-101.09875|-2753.0|SIO OBS ID 6S11|2022-06-02T00:00:00|2022-06-04T23:59:59
X4|6S12|16.961818|-101.08681|-2477.0|OBS_ID: D18|2022-06-02T00:00:00|2022-06-08T23:59:59
X4|6S13|17.01963|-101.05755|-2015.0|SIO OBS ID 6S13|2022-06-02T00:00:00|2022-06-04T23:59:59
X4|6S14|17.10048|-101.01726|-1204.0|SIO OBS ID 6S14|2022-06-02T00:00:00|2022-06-04T23:59:59
